wave flux
4438.7224 62753.684
4438.7724 62205.76
4438.8224 62721.902
4438.8724 62268.438
4438.9224 62864.703
4438.9724 62316.203
4439.0224 62596.312
4439.0724 63236.31
4439.1225 62553.832
4439.1725 63049.375
4439.2225 63245.34
4439.2725 62198.547
4439.3225 63121.992
4439.3725 62814.055
4439.4225 62141.395
4439.4725 62448.72
4439.5225 61921.957
4439.5725 62766.457
4439.6225 62330.617
4439.6725 61052.035
4439.7225 61881.87
4439.7725 61852.047
4439.8225 61731.285
4439.8725 61203.363
4439.9225 61297.676
4439.9725 62115.734
4440.0225 61529.258
4440.0725 62292.42
4440.1225 62790.14
4440.1725 61955.156
4440.2225 62247.113
4440.2725 62440.008
4440.3225 61705.49
4440.3725 63341.496
4440.4225 62355.32
4440.4725 63003.637
4440.5225 63399.1
4440.5725 63189.02
4440.6225 62721.35
4440.6725 62778.754
4440.7226 62827.836
4440.7726 63260.13
4440.8226 62827.387
4440.8726 62201.48
4440.9226 62819.61
4440.9726 63973.016
4441.0226 62384.016
4441.0726 62756.41
4441.1226 63237.406
4441.1726 61677.664
4441.2226 62209.93
4441.2726 61852.895
4441.3226 62707.453
4441.3726 61142.254
4441.4226 61729.363
4441.4726 62361.027
4441.5226 62972.645
4441.5726 63433.094
4441.6226 62837.39
4441.6726 62679.035
4441.7226 62199.844
4441.7726 62738.82
4441.8226 61837.07
4441.8726 61987.867
4441.9226 61873.77
4441.9726 60567.21
4442.0226 60709.875
4442.0726 60977.465
4442.1226 61501.832
4442.1726 62340.086
4442.2226 63013.57
4442.2726 63053.418
4442.3226 62459.344
4442.3727 61682.824
4442.4227 61773.336
4442.4727 61794.52
4442.5227 61995.113
4442.5727 62519.332
4442.6227 61909.54
4442.6727 61366.066
4442.7227 62502.152
4442.7727 61428.793
4442.8227 61441.54
4442.8727 60595.05
4442.9227 59997.23
4442.9727 60172.105
4443.0227 59470.82
4443.0727 59834.703
4443.1227 61098.883
4443.1727 62017.7
4443.2227 62374.383
4443.2727 62228.734
4443.3227 62446.42
4443.3727 63333.81
4443.4227 61726.297
4443.4727 62151.227
4443.5227 61777.84
4443.5727 61778.26
4443.6227 62292.06
4443.6727 61185.844
4443.7227 62532.297
4443.7727 62603.43
4443.8227 62058.066
4443.8727 62257.918
4443.9227 62852.656
4443.9728 63305.66
4444.0228 63197.13
4444.0728 62976.496
4444.1228 62535.83
4444.1728 62187.367
4444.2228 62460.09
4444.2728 62680.25
4444.3228 62306.637
4444.3728 62865.51
4444.4228 62702.465
4444.4728 61965.67
4444.5228 62513.81
4444.5728 62037.914
4444.6228 62244.508
4444.6728 62258.99
4444.7228 62717.195
4444.7728 62371.1
4444.8228 62563.23
4444.8728 63413.582
4444.9228 62284.145
4444.9728 61647.465
4445.0228 62032.08
4445.0728 62140.2
4445.1228 62877.473
4445.1728 61786.438
4445.2228 62379.19
4445.2728 62995.953
4445.3228 61922.703
4445.3728 61838.418
4445.4228 62747.02
4445.4728 63043.395
4445.5228 62809.426
4445.5728 62732.25
4445.6229 63222.902
4445.6729 62904.14
4445.7229 62372.17
4445.7729 62161.555
4445.8229 62086.78
4445.8729 63014.574
4445.9229 63266.617
4445.9729 62285.812
4446.0229 62420.66
4446.0729 61620.656
4446.1229 61538.938
4446.1729 62895.945
4446.2229 62655.02
4446.2729 62622.137
4446.3229 62894.684
4446.3729 61846.445
4446.4229 62989.85
4446.4729 62324.746
4446.5229 62078.96
4446.5729 62228.414
4446.6229 63233.48
4446.6729 62651.586
4446.7229 61766.07
4446.7729 61629.86
4446.8229 60411.867
4446.8729 59218.684
4446.9229 56383.457
4446.9729 54246.78
4447.0229 52675.695
4447.0729 54160.047
4447.1229 56531.832
4447.1729 59738.18
4447.2229 61446.418
4447.273 61677.27
4447.323 60284.04
4447.373 61803.945
4447.423 62612.055
4447.473 63648.82
4447.523 62380.453
4447.573 61459.02
4447.623 61171.145
4447.673 61869.332
4447.723 61752.887
4447.773 61999.09
4447.823 62771.5
4447.873 62898.59
4447.923 62158.758
4447.973 61476.71
4448.023 61058.883
4448.073 60721.65
4448.123 60014.09
4448.173 58766.844
4448.223 57914.707
4448.273 59318.617
4448.323 60301.164
4448.373 60769.035
4448.423 60955.87
4448.473 60700.586
4448.523 61021.6
4448.573 61625.62
4448.623 61928.46
4448.673 61657.934
4448.723 61771.27
4448.773 61822.348
4448.823 61488.48
4448.8731 61300.504
4448.9231 60332.81
4448.9731 61819.08
4449.0231 62671.527
4449.0731 61961.97
4449.1231 62095.133
4449.1731 62154.277
4449.2231 61822.48
4449.2731 61842.83
4449.3231 60689.26
4449.3731 60298.902
4449.4231 62069.914
4449.4731 63019.945
4449.5231 61986.168
4449.5731 62361.67
4449.6231 61414.363
4449.6731 62912.77
4449.7231 61016.46
4449.7731 62123.74
4449.8231 62689.926
4449.8731 61049.094
4449.9231 62739.77
4449.9731 62825.42
4450.0231 62516.914
4450.0731 62719.88
4450.1231 62269.45
4450.1731 62341.746
4450.2231 61547.824
4450.2731 61457.484
4450.3231 61787.29
4450.3731 61982.14
4450.4231 62643.74
4450.4731 61694.86
4450.5232 60836.95
4450.5732 61675.18
4450.6232 62225.266
4450.6732 62754.594
4450.7232 62105.336
4450.7732 62021.723
4450.8232 62278.734
4450.8732 63243.3
4450.9232 62788.027
4450.9732 61770.312
4451.0232 61552.324
4451.0732 62740.516
4451.1232 62484.082
4451.1732 60880.55
4451.2232 61387.105
4451.2732 61980.305
4451.3232 62424.598
4451.3732 62330.113
4451.4232 61849.6
4451.4732 62113.61
4451.5232 62195.62
4451.5732 62119.035
4451.6232 62298.12
4451.6732 63308.93
4451.7232 63708.656
4451.7732 61732.81
4451.8232 62807.758
4451.8732 62958.484
4451.9232 62662.207
4451.9732 62524.734
4452.0232 62783.207
4452.0732 62169.316
4452.1233 61785.88
4452.1733 60972.727
4452.2233 60369.188
4452.2733 58580.49
4452.3233 55836.688
4452.3733 55361.152
4452.4233 55952.34
4452.4733 57938.332
4452.5233 59129.805
4452.5733 59686.277
4452.6233 60519.176
4452.6733 60238.504
4452.7233 62265.426
4452.7733 60836.09
4452.8233 63520.387
4452.8733 62613.32
4452.9233 61920.78
4452.9733 62104.484
4453.0233 62466.16
4453.0733 61834.91
4453.1233 62415.117
4453.1733 62549.35
4453.2233 62060.574
4453.2733 62566.344
4453.3233 62753.684
4453.3733 62966.48
4453.4233 62329.945
4453.4733 62006.46
4453.5233 61729.37
4453.5733 62591.617
4453.6233 63047.43
4453.6733 62416.434
4453.7233 62034.094
4453.7734 62489.48
4453.8234 61126.855
4453.8734 62678.97
4453.9234 62977.938
4453.9734 61557.71
4454.0234 61501.727
4454.0734 62638.5
4454.1234 63892.066
4454.1734 63374.625
4454.2234 62368.953
4454.2734 62382.812
4454.3234 61928.406
4454.3734 61935.645
4454.4234 61797.67
4454.4734 61331.27
4454.5234 62112.93
4454.5734 62383.383
4454.6234 62878.965
4454.6734 62340.402
4454.7234 62068.375
4454.7734 62464.176
4454.8234 62564.8
4454.8734 61732.953
4454.9234 60429.598
4454.9734 61723.86
4455.0234 61164.047
4455.0734 62382.688
4455.1234 60992.383
4455.1734 61884.46
4455.2234 61609.875
4455.2734 61809.363
4455.3234 62302.855
4455.3735 62138.234
4455.4235 62071.754
4455.4735 62856.883
4455.5235 63344.227
4455.5735 62519.523
4455.6235 62387.254
4455.6735 62079.484
4455.7235 61363.348
4455.7735 61564.31
4455.8235 62345.312
4455.8735 61694.824
4455.9235 61885.812
4455.9735 61897.14
4456.0235 62284.76
4456.0735 61805.59
4456.1235 62419.492
4456.1735 62260.438
4456.2235 61574.418
4456.2735 61690.332
4456.3235 61757.816
4456.3735 61650.957
4456.4235 61754.03
4456.4735 62004.723
4456.5235 62834.67
4456.5735 62559.0
4456.6235 62776.25
4456.6735 62263.43
4456.7235 61448.27
4456.7735 61668.16
4456.8235 61813.992
4456.8735 61103.71
4456.9235 61977.832
4456.9735 61906.266
4457.0236 61442.582
4457.0736 61460.914
4457.1236 61383.844
4457.1736 62743.258
4457.2236 61904.35
4457.2736 61552.637
4457.3236 61898.293
4457.3736 61826.97
4457.4236 62611.723
4457.4736 61455.082
4457.5236 62404.684
4457.5736 62578.613
4457.6236 62690.574
4457.6736 62212.117
4457.7236 61931.41
4457.7736 62685.258
4457.8236 62286.77
4457.8736 61411.434
4457.9236 60841.457
4457.9736 60815.867
4458.0236 61061.918
4458.0736 61611.156
4458.1236 61873.645
4458.1736 61167.15
4458.2236 62456.445
4458.2736 62756.766
4458.3236 62364.477
4458.3736 62336.363
4458.4236 61816.36
4458.4736 61566.957
4458.5236 62396.824
4458.5736 62366.625
4458.6236 62272.832
4458.6737 61845.07
4458.7237 62077.684
4458.7737 62277.637
4458.8237 63590.066
4458.8737 61701.62
4458.9237 62298.29
4458.9737 63410.133
4459.0237 62791.57
4459.0737 61849.285
4459.1237 61924.23
4459.1737 61997.793
4459.2237 62318.332
4459.2737 62771.973
4459.3237 62791.043
4459.3737 62515.18
4459.4237 59015.086
4459.4737 62624.992
4459.5237 61057.016
4459.5737 62377.55
4459.6237 62146.867
4459.6737 62238.24
4459.7237 62321.266
4459.7737 62525.41
4459.8237 62885.254
4459.8737 62131.402
4459.9237 62023.63
4459.9737 61449.082
4460.0237 62841.207
4460.0737 62760.19
4460.1237 61807.375
4460.1737 60859.086
4460.2237 62661.273
4460.2738 62213.305
4460.3238 61476.2
4460.3738 62014.184
4460.4238 62516.176
4460.4738 61314.62
4460.5238 61113.832
4460.5738 62170.977
4460.6238 62119.355
4460.6738 61551.184
4460.7238 61124.926
4460.7738 61931.535
4460.8238 62409.734
4460.8738 62366.37
4460.9238 61805.27
4460.9738 61506.074
4461.0238 61522.984
4461.0738 62079.637
4461.1238 60907.703
4461.1738 61766.664
4461.2238 61755.332
4461.2738 61314.23
4461.3238 61384.8
4461.3738 61840.76
4461.4238 62564.355
4461.4738 62740.227
4461.5238 61946.535
4461.5738 62119.03
4461.6238 62112.207
4461.6738 62426.21
4461.7238 62253.793
4461.7738 61636.074
4461.8238 62210.098
4461.8738 62837.043
4461.9239 62393.5
4461.9739 62483.305
4462.0239 62538.184
4462.0739 61985.85
4462.1239 61401.883
4462.1739 62248.508
4462.2239 61804.23
4462.2739 61696.44
4462.3239 62284.297
4462.3739 61320.59
4462.4239 61882.285
4462.4739 62496.99
4462.5239 61511.152
4462.5739 61519.24
4462.6239 62273.613
4462.6739 62519.3
4462.7239 61770.42
4462.7739 62249.387
4462.8239 62284.504
4462.8739 61721.016
4462.9239 62630.59
4462.9739 61831.29
4463.0239 61414.8
4463.0739 61569.355
4463.1239 61749.29
4463.1739 61055.598
4463.2239 61607.48
4463.2739 61828.645
4463.3239 62533.535
4463.3739 62177.457
4463.4239 61072.785
4463.4739 60719.266
4463.524 59600.87
4463.574 58941.242
4463.624 58955.25
4463.674 60397.68
4463.724 60978.52
4463.774 61821.633
4463.824 62219.547
4463.874 62159.15
4463.924 61057.168
4463.974 59739.69
4464.024 60567.15
4464.074 63082.65
4464.124 62362.34
4464.174 62442.586
4464.224 62134.387
4464.274 61390.4
4464.324 61040.824
4464.374 59426.91
4464.424 59876.633
4464.474 60158.08
4464.524 61194.895
4464.574 61001.594
4464.624 62306.81
4464.674 62773.14
4464.724 62583.03
4464.774 61543.05
4464.824 61920.293
4464.874 61558.305
4464.924 61355.465
4464.974 62315.273
4465.024 62011.363
4465.074 62386.137
4465.124 62631.387
4465.1741 61885.355
4465.2241 61104.227
4465.2741 61593.21
4465.3241 59448.75
4465.3741 59420.15
4465.4241 59836.8
4465.4741 59960.957
4465.5241 60199.77
4465.5741 60752.37
4465.6241 62707.785
4465.6741 61278.406
4465.7241 61254.29
4465.7741 62069.707
4465.8241 61391.766
4465.8741 61430.914
4465.9241 56944.56
4465.9741 60936.9
4466.0241 61904.395
4466.0741 59942.887
4466.1241 61075.527
4466.1741 60169.46
4466.2241 58829.02
4466.2741 59144.188
4466.3241 58354.87
4466.3741 58711.992
4466.4241 59501.16
4466.4741 59355.125
4466.5241 59362.516
4466.5741 61024.434
4466.6241 60875.33
4466.6741 61449.312
4466.7241 60536.535
4466.7741 60306.633
4466.8242 60779.242
4466.8742 61119.445
4466.9242 61149.11
4466.9742 61100.953
4467.0242 61264.39
4467.0742 61129.957
4467.1242 60603.543
4467.1742 60719.656
4467.2242 60561.676
4467.2742 59897.367
4467.3242 59755.555
4467.3742 60137.12
4467.4242 58876.133
4467.4742 59271.016
4467.5242 58036.117
4467.5742 59541.93
4467.6242 58732.875
4467.6742 59382.836
4467.7242 59174.38
4467.7742 59272.906
4467.8242 57875.01
4467.8742 57758.19
4467.9242 57978.703
4467.9742 58776.062
4468.0242 59304.64
4468.0742 59444.234
4468.1242 58845.773
4468.1742 59868.832
4468.2242 59647.793
4468.2742 59420.418
4468.3242 59139.4
4468.3742 58834.14
4468.4243 58385.633
4468.4743 58659.79
4468.5243 58914.305
4468.5743 58514.59
4468.6243 57997.434
4468.6743 57331.434
4468.7243 57182.72
4468.7743 58948.098
4468.8243 56087.586
4468.8743 56975.098
4468.9243 56841.586
4468.9743 56886.594
4469.0243 56798.96
4469.0743 55766.605
4469.1243 55350.01
4469.1743 55302.496
4469.2243 54725.594
4469.2743 55206.504
4469.3243 53777.066
4469.3743 52848.83
4469.4243 53549.95
4469.4743 52922.734
4469.5243 51979.02
4469.5743 51759.555
4469.6243 52029.273
4469.6743 51831.074
4469.7243 50462.32
4469.7743 49546.605
4469.8243 49452.695
4469.8743 48811.586
4469.9243 49270.74
4469.9743 47837.754
4470.0243 48581.137
4470.0744 49206.61
4470.1244 47871.758
4470.1744 48230.188
4470.2244 49103.17
4470.2744 49782.72
4470.3244 49807.086
4470.3744 49882.273
4470.4244 50283.566
4470.4744 50109.895
4470.5244 49502.207
4470.5744 50130.574
4470.6244 49536.26
4470.6744 49987.2
4470.7244 49069.617
4470.7744 48698.11
4470.8244 48567.023
4470.8744 47901.984
4470.9244 46990.145
4470.9744 46416.09
4471.0244 45591.695
4471.0744 44460.6
4471.1244 43198.9
4471.1744 41701.2
4471.2244 38590.508
4471.2744 35925.203
4471.3244 33476.242
4471.3744 31504.748
4471.4244 29450.818
4471.4744 28686.87
4471.5244 29356.54
4471.5744 29151.705
4471.6244 30353.354
4471.6745 31830.744
4471.7245 33546.508
4471.7745 35540.594
4471.8245 37585.312
4471.8745 39612.46
4471.9245 41688.336
4471.9745 42837.273
4472.0245 44374.902
4472.0745 45238.08
4472.1245 46198.46
4472.1745 47544.438
4472.2245 48209.73
4472.2745 49023.965
4472.3245 49206.723
4472.3745 50457.594
4472.4245 50364.652
4472.4745 51290.523
4472.5245 52101.168
4472.5745 52514.594
4472.6245 52277.152
4472.6745 53290.87
4472.7245 52907.023
4472.7745 52817.05
4472.8245 54366.77
4472.8745 54482.875
4472.9245 54568.38
4472.9745 54920.434
4473.0245 55314.816
4473.0745 55412.51
4473.1245 56335.875
4473.1745 56202.984
4473.2245 56786.16
4473.2745 57094.484
4473.3246 57816.73
4473.3746 57391.01
4473.4246 57061.652
4473.4746 56910.5
4473.5246 56768.66
4473.5746 57064.3
4473.6246 57851.33
4473.6746 58107.39
4473.7246 58191.32
4473.7746 58517.043
4473.8246 58671.66
4473.8746 59758.36
4473.9246 58985.11
4473.9746 57689.918
4474.0246 59230.79
4474.0746 59916.92
4474.1246 59016.66
4474.1746 58855.55
4474.2246 59241.86
4474.2746 59081.26
4474.3246 59808.855
4474.3746 58901.547
4474.4246 59480.965
4474.4746 60126.2
4474.5246 60232.477
4474.5746 60603.76
4474.6246 59795.87
4474.6746 59909.94
4474.7246 59355.34
4474.7746 60005.594
4474.8246 61201.5
4474.8746 60184.74
4474.9247 60448.613
4474.9747 60239.52
4475.0247 60793.53
4475.0747 61216.7
4475.1247 60691.598
4475.1747 60526.65
4475.2247 60012.574
4475.2747 60857.844
4475.3247 60868.668
4475.3747 61109.83
4475.4247 61140.137
4475.4747 60934.785
4475.5247 61339.566
4475.5747 60724.234
4475.6247 60815.004
4475.6747 60970.473
4475.7247 61645.08
4475.7747 61326.867
4475.8247 60821.645
4475.8747 61551.547
4475.9247 61106.676
4475.9747 61291.766
4476.0247 61653.004
4476.0747 61703.836
4476.1247 61652.375
4476.1747 61307.7
4476.2247 62497.99
4476.2747 61682.613
4476.3247 61377.496
4476.3747 61801.426
4476.4247 61916.98
4476.4747 60870.785
4476.5247 60984.73
4476.5748 61037.812
4476.6248 62221.547
4476.6748 61003.727
4476.7248 61264.64
4476.7748 61391.812
4476.8248 60829.176
4476.8748 60607.707
4476.9248 61469.402
4476.9748 61938.203
4477.0248 61130.336
4477.0748 61148.65
4477.1248 61299.855
4477.1748 61893.793
4477.2248 61691.586
4477.2748 61646.31
4477.3248 61306.805
4477.3748 62034.35
4477.4248 62372.9
4477.4748 61928.582
4477.5248 61301.168
4477.5748 61741.49
4477.6248 61447.94
4477.6748 60745.67
4477.7248 60223.85
4477.7748 60397.535
4477.8248 60161.242
4477.8748 59768.13
4477.9248 60718.707
4477.9748 60788.1
4478.0248 61245.47
4478.0748 60490.074
4478.1248 61445.37
4478.1748 61994.09
4478.2249 61842.223
4478.2749 61482.832
4478.3249 61635.633
4478.3749 61588.42
4478.4249 61404.098
4478.4749 61018.36
4478.5249 61721.734
4478.5749 61659.605
4478.6249 61826.82
4478.6749 62218.11
4478.7249 61814.54
4478.7749 62042.324
4478.8249 62533.2
4478.8749 61787.684
4478.9249 62027.285
4478.9749 62100.465
4479.0249 61909.88
4479.0749 62794.12
4479.1249 61673.508
4479.1749 61603.73
4479.2249 61474.734
4479.2749 61945.316
4479.3249 62096.844
4479.3749 62203.688
4479.4249 61964.215
4479.4749 62103.562
4479.5249 62258.004
4479.5749 62286.203
4479.6249 62234.777
4479.6749 61593.668
4479.7249 60476.348
4479.7749 58095.92
4479.825 55945.508
4479.875 54211.28
4479.925 52412.67
4479.975 53063.582
4480.025 55124.42
4480.075 57514.12
4480.125 59759.836
4480.175 60887.77
4480.225 61106.27
4480.275 61474.137
4480.325 61698.707
4480.375 61700.95
4480.425 61635.984
4480.475 61014.082
4480.525 60494.637
4480.575 61761.125
4480.625 61437.42
4480.675 61006.105
4480.725 61397.14
4480.775 60492.266
4480.825 59988.773
4480.875 59536.426
4480.925 57511.324
4480.975 54767.996
4481.025 49457.633
4481.075 43715.62
4481.125 39877.367
4481.175 39463.996
4481.225 40660.37
4481.275 40969.21
4481.325 42137.45
4481.375 45367.11
4481.425 49787.297
4481.4751 54692.547
4481.5251 58345.633
4481.5751 59904.61
4481.6251 61002.227
4481.6751 61228.74
4481.7251 60549.863
4481.7751 60717.395
4481.8251 60689.535
4481.8751 61423.574
4481.9251 60998.875
4481.9751 60532.434
4482.0251 61202.63
4482.0751 61015.875
4482.1251 61655.977
4482.1751 62252.75
4482.2251 61366.785
4482.2751 61390.25
4482.3251 62169.984
4482.3751 61858.13
4482.4251 62738.207
4482.4751 61900.547
4482.5251 62042.24
4482.5751 61527.336
4482.6251 62200.73
4482.6751 62335.96
4482.7251 62341.64
4482.7751 62437.895
4482.8251 62564.676
4482.8751 61929.227
4482.9251 61363.508
4482.9751 61273.824
4483.0251 61822.81
4483.0752 62202.36
4483.1252 61725.473
4483.1752 62192.348
4483.2252 61370.906
4483.2752 61147.188
4483.3252 60919.08
4483.3752 60735.207
4483.4252 60339.32
4483.4752 59490.688
4483.5252 60852.445
4483.5752 61351.418
4483.6252 61245.58
4483.6752 61708.53
4483.7252 62025.96
4483.7752 61665.977
4483.8252 61649.984
4483.8752 60859.67
4483.9252 61960.46
4483.9752 62306.06
4484.0252 61551.41
4484.0752 61376.7
4484.1252 61789.9
4484.1752 61943.86
4484.2252 62080.383
4484.2752 61663.84
4484.3252 62261.562
4484.3752 61840.855
4484.4252 61175.68
4484.4752 61403.066
4484.5252 61603.17
4484.5752 61914.03
4484.6252 60780.55
4484.6752 60780.656
4484.7253 61827.645
4484.7753 61963.504
4484.8253 61246.97
4484.8753 60817.812
4484.9253 61111.812
4484.9753 60882.637
4485.0253 61352.24
4485.0753 61894.977
4485.1253 61829.35
4485.1753 61925.355
4485.2253 62020.633
4485.2753 61066.81
4485.3253 61189.47
4485.3753 60932.297
4485.4253 60700.418
4485.4753 61590.85
4485.5253 61820.516
4485.5753 61491.02
4485.6253 61970.2
4485.6753 61956.45
4485.7253 61460.035
4485.7753 61580.42
4485.8253 62070.562
4485.8753 61852.695
4485.9253 61810.15
4485.9753 62450.316
4486.0253 62361.35
4486.0753 61208.566
4486.1253 61005.887
4486.1753 62418.062
4486.2253 61954.008
4486.2753 61759.457
4486.3254 61552.066
4486.3754 61254.133
4486.4254 61248.137
4486.4754 61725.348
4486.5254 63210.008
4486.5754 61524.324
4486.6254 61049.562
4486.6754 61739.723
4486.7254 61048.1
4486.7754 61119.86
4486.8254 61808.027
4486.8754 61824.47
4486.9254 61946.62
4486.9754 61661.277
4487.0254 61949.305
4487.0754 61618.62
4487.1254 61260.168
4487.1754 61745.457
4487.2254 61653.668
4487.2754 61896.95
4487.3254 61408.984
4487.3754 61597.008
4487.4254 61152.438
4487.4754 62128.39
4487.5254 61052.6
4487.5754 61674.113
4487.6254 60742.883
4487.6754 60898.117
4487.7254 61957.09
4487.7754 60802.637
4487.8254 61306.06
4487.8754 61038.953
4487.9254 61415.633
4487.9755 61560.957
4488.0255 60883.47
4488.0755 61272.16
4488.1255 60519.457
4488.1755 60225.195
4488.2255 60604.15
4488.2755 61006.523
4488.3255 61614.137
4488.3755 61878.59
4488.4255 61744.246
4488.4755 61908.184
4488.5255 61001.156
4488.5755 61671.633
4488.6255 61762.895
4488.6755 60881.875
4488.7255 61757.945
4488.7755 61802.082
4488.8255 61111.605
4488.8755 62370.57
4488.9255 62032.99
4488.9755 61899.35
4489.0255 62248.695
4489.0755 62050.95
4489.1255 61288.387
4489.1755 61660.39
4489.2255 61706.39
4489.2755 61153.207
4489.3255 61278.78
4489.3755 60615.477
4489.4255 60718.977
4489.4755 60680.06
4489.5255 59817.81
4489.5755 60795.074
4489.6256 61264.207
4489.6756 61193.44
4489.7256 62099.156
4489.7756 62362.64
4489.8256 61641.06
4489.8756 61612.195
4489.9256 60951.137
4489.9756 61427.86
4490.0256 61270.883
4490.0756 61905.633
